,master_release,path,dominant_r,dominant_g,dominant_b,gender,age,dominant_race,emotion,Blues,Brass & Military,Children's,Classical,Electronic,"Folk, World, & Country",Funk&Soul,Hip Hop,Jazz,Latin,Non-Music,Pop,Reggae,Rock,Stage & Screen
137,363428,Blues\363428.jpeg,137,94,107.0,Man,32.0,white,"{'angry': 2.472978046415928, 'disgust': 1.7585386640326667e-05, 'fear': 0.29356073940907357, 'happy': 1.2851249009344842e-05, 'sad': 88.21538020464064, 'surprise': 4.195987696487407e-08, 'neutral': 9.018050671699683}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,365026,Blues\365026.jpeg,91,55,62.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,36526,Blues\36526.jpeg,131,88,64.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,370499,Blues\370499.jpeg,99,92,61.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,373690,Blues\373690.jpeg,162,88,69.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,374656,Blues\374656.jpeg,166,136,122.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,374819,Blues\374819.jpeg,113,33,34.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,379072,Blues\379072.jpeg,90,92,82.0,Man,33.0,black,"{'angry': 0.2520645968616009, 'disgust': 0.002055604818451684, 'fear': 1.6595231369137764, 'happy': 91.18860960006714, 'sad': 6.876432150602341, 'surprise': 0.0057182038290193304, 'neutral': 0.015595673175994307}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,384836,Blues\384836.jpeg,197,187,196.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,38715,Blues\38715.jpeg,128,154,161.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,392930,Blues\392930.jpeg,155,135,130.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,408468,Blues\408468.jpeg,163,148,132.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,409544,Blues\409544.jpeg,119,107,95.0,Man,23.0,white,"{'angry': 1.1834599783098685, 'disgust': 0.0357023025024192, 'fear': 63.66047046544972, 'happy': 30.100559002194345, 'sad': 0.8834946495887428, 'surprise': 0.18058033805074322, 'neutral': 3.9557384822212747}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,420665,Blues\420665.jpeg,116,109,99.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,420666,Blues\420666.jpeg,81,72,64.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,425218,Blues\425218.jpeg,215,193,156.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,426662,Blues\426662.jpeg,146,124,102.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,433375,Blues\433375.jpeg,156,103,78.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,433401,Blues\433401.jpeg,115,96,82.0,Man,34.0,black,"{'angry': 2.3949425667524338, 'disgust': 3.545104121371878e-06, 'fear': 8.299291133880615, 'happy': 0.00027490154934639577, 'sad': 36.00270748138428, 'surprise': 5.732715635531349e-05, 'neutral': 53.30272316932678}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,434520,Blues\434520.jpeg,127,102,83.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,447746,Blues\447746.jpeg,100,68,59.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,451549,Blues\451549.jpeg,116,96,88.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,456385,Blues\456385.jpeg,107,90,80.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,460009,Blues\460009.jpeg,84,106,102.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,468538,Blues\468538.jpeg,160,121,78.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,472799,Blues\472799.jpeg,132,145,153.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,483584,Blues\483584.jpeg,177,151,152.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,48501,Blues\48501.jpeg,115,86,93.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,513945,Blues\513945.jpeg,103,39,36.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,519237,Blues\519237.jpeg,86,79,80.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,67556,Blues\67556.jpeg,91,46,47.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,67562,Blues\67562.jpeg,194,154,51.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,76408,Blues\76408.jpeg,199,167,142.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,79723,Blues\79723.jpeg,104,95,87.0,Man,27.0,black,"{'angry': 19.705776870250702, 'disgust': 2.9188738093210986e-07, 'fear': 0.052259908989071846, 'happy': 1.2851402163505554, 'sad': 1.0996842756867409, 'surprise': 0.0002981533043566742, 'neutral': 77.85683870315552}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,81118,Blues\81118.jpeg,78,68,68.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,83032,Blues\83032.jpeg,203,127,78.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,83959,Blues\83959.jpeg,117,135,145.0,Man,33.0,middle eastern,"{'angry': 1.8731882939948884e-05, 'disgust': 5.75404376525798e-09, 'fear': 0.15075943400021993, 'happy': 0.0009970834665590355, 'sad': 0.020692280446464147, 'surprise': 0.0001914511699823778, 'neutral': 99.82734321518798}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,83962,Blues\83962.jpeg,127,143,124.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,83967,Blues\83967.jpeg,134,104,92.0,Man,47.0,black,"{'angry': 0.00010192426923796021, 'disgust': 2.19457531904817e-06, 'fear': 0.2805855990922808, 'happy': 98.99203175258826, 'sad': 0.00636290607599168, 'surprise': 0.00025808530327947523, 'neutral': 0.7206583825146188}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,85224,Blues\85224.jpeg,184,167,130.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,88633,Blues\88633.jpeg,133,115,106.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,90617,Blues\90617.jpeg,52,53,51.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,93917,Blues\93917.jpeg,166,160,144.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2033230,Brass & Military\2033230.jpeg,140,131,120.0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1970635,Children's\1970635.jpeg,152,147,123.0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2203705,Children's\2203705.jpeg,117,87,79.0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2242381,Children's\2242381.jpeg,167,153,156.0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,112264,Classical\112264.jpeg,108,106,107.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,115128,Classical\115128.jpeg,195,176,128.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,115168,Classical\115168.jpeg,156,143,125.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,135238,Classical\135238.jpeg,139,97,69.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,135343,Classical\135343.jpeg,219,210,208.0,Man,28.0,white,"{'angry': 0.3608313890300525, 'disgust': 2.7389344413699154e-06, 'fear': 75.00682175078133, 'happy': 0.4250457003658175, 'sad': 0.5278395325285754, 'surprise': 20.8289777244356, 'neutral': 2.850476312580548}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,15131,Classical\15131.jpeg,203,60,34.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,15157,Classical\15157.jpeg,124,128,130.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,154601,Classical\154601.jpeg,226,220,222.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,156136,Classical\156136.jpeg,127,130,75.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,159799,Classical\159799.jpeg,148,93,85.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,161049,Classical\161049.jpeg,107,87,59.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,161078,Classical\161078.jpeg,66,61,15.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,162163,Classical\162163.jpeg,121,105,60.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,175623,Classical\175623.jpeg,67,37,24.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,178849,Classical\178849.jpeg,133,128,91.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,179173,Classical\179173.jpeg,95,78,36.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,179487,Classical\179487.jpeg,159,165,122.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,181515,Classical\181515.jpeg,192,198,176.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,183375,Classical\183375.jpeg,65,65,65.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1967056,Classical\1967056.jpeg,84,82,79.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1984738,Classical\1984738.jpeg,108,106,66.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,198728,Classical\198728.jpeg,102,83,56.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,198786,Classical\198786.jpeg,134,131,99.0,Man,44.0,white,"{'angry': 11.923359334468842, 'disgust': 0.0026298048396711238, 'fear': 17.242062091827393, 'happy': 0.6020401138812304, 'sad': 2.5728948414325714, 'surprise': 27.129492163658142, 'neutral': 40.527522563934326}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1994482,Classical\1994482.jpeg,135,126,113.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,200518,Classical\200518.jpeg,134,125,123.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2008603,Classical\2008603.jpeg,100,100,87.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2013544,Classical\2013544.jpeg,130,84,70.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2016127,Classical\2016127.jpeg,95,70,54.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2018893,Classical\2018893.jpeg,69,58,59.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2029858,Classical\2029858.jpeg,165,164,157.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2049952,Classical\2049952.jpeg,154,154,154.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2065699,Classical\2065699.jpeg,114,117,110.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2070526,Classical\2070526.jpeg,126,37,30.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2086321,Classical\2086321.jpeg,186,134,88.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,208925,Classical\208925.jpeg,112,104,93.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,209204,Classical\209204.jpeg,106,106,110.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2150716,Classical\2150716.jpeg,120,47,27.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2152279,Classical\2152279.jpeg,145,132,122.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2180626,Classical\2180626.jpeg,184,178,159.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2208979,Classical\2208979.jpeg,84,75,31.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2215462,Classical\2215462.jpeg,67,98,113.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2244883,Classical\2244883.jpeg,188,157,134.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,224753,Classical\224753.jpeg,179,186,188.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2252476,Classical\2252476.jpeg,61,60,57.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,233186,Classical\233186.jpeg,156,113,43.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,233317,Classical\233317.jpeg,81,68,57.0,Man,41.0,white,"{'angry': 6.64888204937597e-05, 'disgust': 4.206654454299869e-13, 'fear': 0.012627715477719903, 'happy': 0.0005063586741016479, 'sad': 40.4621958732605, 'surprise': 7.728591964375758e-17, 'neutral': 59.52460169792175}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,235585,Classical\235585.jpeg,129,92,64.0,Man,34.0,white,"{'angry': 23.393838107585907, 'disgust': 4.3723892417801835e-05, 'fear': 0.3737516235560179, 'happy': 0.0002860396989490255, 'sad': 33.12864601612091, 'surprise': 2.05622384896742e-05, 'neutral': 43.10341477394104}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,237014,Classical\237014.jpeg,68,59,14.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,237020,Classical\237020.jpeg,126,134,128.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,237957,Classical\237957.jpeg,129,123,79.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,244837,Classical\244837.jpeg,141,125,116.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,247709,Classical\247709.jpeg,148,127,82.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,247850,Classical\247850.jpeg,180,150,112.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,247964,Classical\247964.jpeg,31,27,23.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,249612,Classical\249612.jpeg,134,121,114.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,249621,Classical\249621.jpeg,101,94,53.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,250242,Classical\250242.jpeg,135,115,70.0,Man,31.0,middle eastern,"{'angry': 72.51682013072728, 'disgust': 0.000321753152845459, 'fear': 5.524370905831944, 'happy': 0.1612759934334763, 'sad': 12.249518960771685, 'surprise': 0.0229928440478779, 'neutral': 9.524690714515362}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,25053,Classical\25053.jpeg,20,23,20.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,25075,Classical\25075.jpeg,189,181,177.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,259390,Classical\259390.jpeg,193,130,101.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,261784,Classical\261784.jpeg,105,95,46.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,26627,Classical\26627.jpeg,90,84,67.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,269448,Classical\269448.jpeg,54,123,118.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,272894,Classical\272894.jpeg,147,130,87.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,275304,Classical\275304.jpeg,117,90,86.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,281115,Classical\281115.jpeg,177,171,163.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,28570,Classical\28570.jpeg,122,172,187.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,28593,Classical\28593.jpeg,149,144,141.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,28597,Classical\28597.jpeg,82,97,97.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,287096,Classical\287096.jpeg,80,74,55.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,287610,Classical\287610.jpeg,144,143,138.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,292778,Classical\292778.jpeg,100,97,59.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,292781,Classical\292781.jpeg,171,79,92.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,30013,Classical\30013.jpeg,88,86,52.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,30029,Classical\30029.jpeg,134,134,126.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,30168,Classical\30168.jpeg,140,106,81.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,301946,Classical\301946.jpeg,137,71,47.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,310616,Classical\310616.jpeg,96,97,119.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,319331,Classical\319331.jpeg,94,81,80.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,32131,Classical\32131.jpeg,169,155,148.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,32827,Classical\32827.jpeg,41,40,41.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,328318,Classical\328318.jpeg,131,143,121.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,32853,Classical\32853.jpeg,63,65,67.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,32930,Classical\32930.jpeg,179,176,168.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
